country_code,country_name,region,income_level,indicator_code,indicator_name,value,year
BEL,Belgium,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),56614.5679499036,2024
BLZ,Belize,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),7681.24400583113,2024
BEN,Benin,Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),1485.38018885134,2024
BMU,Bermuda,North America,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),142855.374713782,2024
BTN,Bhutan,South Asia,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),3831.32535494609,2023
BOL,Bolivia,Latin America & Caribbean ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),4421.16609889999,2024
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),9358.78768951134,2024
BWA,Botswana,Sub-Saharan Africa ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),7695.75319445165,2024
BRA,Brazil,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),10310.5488778166,2024
BRN,Brunei Darussalam,East Asia & Pacific,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),33153.4738913513,2024
BGR,Bulgaria,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),17596.0173663521,2024
BFA,Burkina Faso,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),981.992649769081,2024
BDI,Burundi,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),219.424830882698,2024
CPV,Cabo Verde,Sub-Saharan Africa ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),5192.48157325878,2024
KHM,Cambodia,East Asia & Pacific,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),2627.87969756224,2024
CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),1830.00833684727,2024
CAN,Canada,North America,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),54340.3477224733,2024
CYM,Cayman Islands,Latin America & Caribbean ,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),99143.5180243123,2023
CAF,Central African Republic,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),516.160999996036,2024
TCD,Chad,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),961.55975562506,2024
CHL,Chile,Latin America & Caribbean ,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),16709.8893972307,2024
CHN,China,East Asia & Pacific,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),13303.1481543868,2024
COL,Colombia,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),7919.20886825345,2024
COM,Comoros,Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),1662.75663312504,2024
COD,"Congo, Dem. Rep.",Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),649.383338556725,2024
COG,"Congo, Rep.",Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),2482.2489948456,2024
CRI,Costa Rica,Latin America & Caribbean ,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),18587.1532203482,2024
CIV,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),2727.8935220697,2024
HRV,Croatia,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),24050.4397933135,2024
CUB,Cuba,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),9605.27914559614,2020
CUW,Curacao,Latin America & Caribbean ,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),22832.8953958667,2024
CYP,Cyprus,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),38674.29296875,2024
CZE,Czechia,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),31823.3078290564,2024
DNK,Denmark,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),71026.4832271897,2024
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),3552.72335079222,2024
DMA,Dominica,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),10405.2787777582,2024
DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),10875.6618443092,2024
ECU,Ecuador,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),6874.705739766,2024
EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),3338.47371395895,2024
SLV,El Salvador,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),5579.65969165029,2024
GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),6745.40013244916,2024
ERI,Eritrea,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),688.68165957684,2011
EST,Estonia,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),31428.3547816104,2024
SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),3909.55892378182,2024
ETH,Ethiopia,Sub-Saharan Africa ,Not classified,NY.GDP.PCAP.CD,GDP per capita (current USD),1133.88279681719,2024
FRO,Faroe Islands,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),74119.6607553879,2024
FJI,Fiji,East Asia & Pacific,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),6425.74151715712,2024
FIN,Finland,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),53149.7671934051,2024
FRA,France,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),46103.0840855884,2024
PYF,French Polynesia,East Asia & Pacific,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),22439.8838746025,2024
GAB,Gabon,Sub-Saharan Africa ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),8230.04311451151,2024
GMB,"Gambia, The",Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),871.340291776294,2024
GEO,Georgia,Europe & Central Asia,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),9241.49122313713,2024
DEU,Germany,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),56103.7323182554,2024
GHA,Ghana,Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),2390.77237652715,2024
GRC,Greece,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),24626.1481858973,2024
GRL,Greenland,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),58498.9707973609,2023
GRD,Grenada,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),11705.0902976658,2024
GUM,Guam,East Asia & Pacific,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),41833.1517132825,2022
GTM,Guatemala,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),6150.02571438505,2024
GIN,Guinea,Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),1694.95375862193,2024
GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),1007.74151728028,2024
GUY,Guyana,Latin America & Caribbean ,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),29675.2443873316,2024
HTI,Haiti,Latin America & Caribbean ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),2142.62330526788,2024
HND,Honduras,Latin America & Caribbean ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),3426.43483328923,2024
HUN,Hungary,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),23292.3263882478,2024
ISL,Iceland,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),86040.5309851288,2024
IND,India,South Asia,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),2694.73780859961,2024
IDN,Indonesia,East Asia & Pacific,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),4925.43048751861,2024
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),5190.16959024821,2024
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),6073.61032342708,2024
IRL,Ireland,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),112894.953240805,2024
IMN,Isle of Man,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),88328.548125887,2022
ITA,Italy,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),40385.3413957669,2024
JAM,Jamaica,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),7753.8006955432,2024
JPN,Japan,East Asia & Pacific,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),32487.0778047567,2024
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),4618.09592498567,2024
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),14154.6324958076,2024
KEN,Kenya,Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),2132.43452097647,2024
KIR,Kiribati,East Asia & Pacific,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),2288.63471423684,2024
KOR,"Korea, Rep.",East Asia & Pacific,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),36238.639908315,2024
XKX,Kosovo,Europe & Central Asia,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),7023.06598512878,2024
KWT,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income,NY.GDP.PCAP.CD,GDP per capita (current USD),32717.7186631255,2024
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),2420.18542283831,2024
LAO,Lao PDR,East Asia & Pacific,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),2123.97909415109,2024
LVA,Latvia,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),23409.0845154775,2024
LBN,Lebanon,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),3477.72489842684,2023
LSO,Lesotho,Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),971.90771824829,2024
LBR,Liberia,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),851.497723870206,2024
LBY,Libya,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),6569.16408678648,2024
LIE,Liechtenstein,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),206780.590353385,2023
LTU,Lithuania,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),29384.0189598663,2024
LUX,Luxembourg,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),137781.681659123,2024
MDG,Madagascar,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),544.987501003384,2024
MWI,Malawi,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),522.570393642547,2024
MYS,Malaysia,East Asia & Pacific,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),11874.4273684245,2024
MDV,Maldives,South Asia,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),13379.3513577224,2024
MLI,Mali,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),1094.61949265799,2024
MLT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,NY.GDP.PCAP.CD,GDP per capita (current USD),43898.5781808597,2024
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),7726.33668877794,2024
MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),2110.12036938187,2024
MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),11990.7798944837,2024
MEX,Mexico,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),14185.7812248529,2024
FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),4166.00476748564,2024
MDA,Moldova,Europe & Central Asia,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),7576.19589413326,2024
MCO,Monaco,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),288001.433369041,2024
MNG,Mongolia,East Asia & Pacific,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),6750.6301157724,2024
MNE,Montenegro,Europe & Central Asia,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),13263.3281277699,2024
MAR,Morocco,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),4153.1943359375,2024
MOZ,Mozambique,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),656.776824637306,2024
MMR,Myanmar,East Asia & Pacific,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),1359.05001560107,2024
NAM,Namibia,Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),4413.12752211572,2024
NRU,Nauru,East Asia & Pacific,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),13609.158837552,2024
NPL,Nepal,South Asia,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),1447.31004458428,2024
NLD,Netherlands,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),67520.4218956281,2024
NCL,New Caledonia,East Asia & Pacific,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),29213.1923192946,2024
NZL,New Zealand,East Asia & Pacific,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),49205.1792146792,2024
NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),2847.53966339498,2024
NER,Niger,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),735.270255787226,2024
NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),1084.16041805436,2024
MKD,North Macedonia,Europe & Central Asia,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),9291.85661671864,2024
MNP,Northern Mariana Islands,East Asia & Pacific,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),23785.754590043,2022
NOR,Norway,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),86785.4334489176,2024
OMN,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,NY.GDP.PCAP.CD,GDP per capita (current USD),20285.2272897377,2024
PAK,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),1478.77277977996,2024
PLW,Palau,East Asia & Pacific,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),15610.8231931032,2023
PAN,Panama,Latin America & Caribbean ,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),19161.2188501596,2024
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),3006.70564478923,2024
PRY,Paraguay,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),6416.09708970845,2024
PER,Peru,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),8452.37167056621,2024
PHL,Philippines,East Asia & Pacific,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),3984.8315387656,2024
POL,Poland,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),25103.565661423,2024
PRT,Portugal,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),29292.242104753,2024
PRI,Puerto Rico (US),Latin America & Caribbean ,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),39343.7154660139,2024
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,NY.GDP.PCAP.CD,GDP per capita (current USD),76688.6941743178,2024
ROU,Romania,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),20080.2096215595,2024
RUS,Russian Federation,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),14889.0185546875,2024
RWA,Rwanda,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),999.65456165547,2024
WSM,Samoa,East Asia & Pacific,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),5392.87761915762,2024
SMR,San Marino,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),59879.7173015651,2023
STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),3490.56883486557,2024
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,NY.GDP.PCAP.CD,GDP per capita (current USD),35121.6628687742,2024
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),1773.21829923448,2024
SRB,Serbia,Europe & Central Asia,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),13679.2065983557,2024
SYC,Seychelles,Sub-Saharan Africa ,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),17858.8226383978,2024
SLE,Sierra Leone,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),806.654650417726,2024
SGP,Singapore,East Asia & Pacific,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),90674.066632628,2024
SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),41472.5874498583,2024
SVK,Slovak Republic,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),25992.6748502048,2024
SVN,Slovenia,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),34301.0318686594,2024
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),1933.55538435227,2024
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),629.538899449007,2024
ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),6267.186814093,2024
SSD,South Sudan,Sub-Saharan Africa ,Low income,NY.GDP.PCAP.CD,GDP per capita (current USD),1080.14718624765,2015
ESP,Spain,Europe & Central Asia,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),35326.7683069278,2024
LKA,Sri Lanka,South Asia,Lower middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),4515.56787322732,2024
KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),23960.6534357084,2024
LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),14181.6303351598,2024
MAF,St. Martin (French part),Latin America & Caribbean ,High income,NY.GDP.PCAP.CD,GDP per capita (current USD),21668.3776525323,2021
VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,NY.GDP.PCAP.CD,GDP per capita (current USD),11501.2265187188,2024
